Black Metal,God against humanity,Castle Of Dust,2018,,https://godagainsthumanity.bandcamp.com,https://www.youtube.com/channel/UCVtTrZhaCq7YrQNoGxPsCXw,,https://youtu.be/uoe0RHXcQ3Q,,https://www.facebook.com/God-against-humanity-542042019573344,,Lille,,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/43286564_543311606113052_3655898998696312832_n.jpg?_nc_cat=108&_nc_ht=scontent-cdt1-1.xx&oh=e6be3cd9478e300ba9e285e93623848a&oe=5CFD9BAC,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/43286564_543311606113052_3655898998696312832_n.jpg?_nc_cat=108&_nc_ht=scontent-cdt1-1.xx&oh=e6be3cd9478e300ba9e285e93623848a&oe=5CFD9BAC
Death Metal,Warkunt,Into My Hell,2018,https://www.deezer.com/en/artist/54209292?autoplay=tru,https://warkunt.bandcamp.com,https://www.youtube.com/channel/UCCIGIud0BoHumuCq_1wXETg,GREAT DANE RECORDS,https://youtu.be/bFNSHcSz4PE,https://youtu.be/k59McwWVkdo,https://www.facebook.com/warkunt/,warkunt.official@gmail.com,Strasbourg,06 30 08 54 69,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/35483768_476829359441152_6836830784037322752_n.jpg?_nc_cat=107&_nc_ht=scontent-cdt1-1.xx&oh=f1404d2a35846ce4d79ceb70e069663f&oe=5CF75674,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/35483768_476829359441152_6836830784037322752_n.jpg?_nc_cat=107&_nc_ht=scontent-cdt1-1.xx&oh=f1404d2a35846ce4d79ceb70e069663f&oe=5CF75674
Black Metal,Malepeste et Dysylumn,Ce qui fut  Ce qui est  Ce qui sera,2018,https://malepeste.bandcamp.com/album/ce-qui-fut-ce-qui-est-ce-qui-sera,https://malepeste.bandcamp.com/album/ce-qui-fut-ce-qui-est-ce-qui-sera,,Goathorned Productions,https://youtu.be/iniqkCYv4Qk,,https://www.facebook.com/propheticscourge/,,Montpellier,,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/41669236_2267907496571069_2310882805443198976_n.jpg?_nc_cat=102&_nc_ht=scontent-cdt1-1.xx&oh=d054a083e177691a2d5b58249e15872b&oe=5CF56DA9,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/41669236_2267907496571069_2310882805443198976_n.jpg?_nc_cat=102&_nc_ht=scontent-cdt1-1.xx&oh=d054a083e177691a2d5b58249e15872b&oe=5CF56DA9
Black Metal,Finis Omnivm,CERCLE,2018,https://finisomniumband.bandcamp.com,,https://www.youtube.com/channel/UCt7c_7gAVVNF7Ss9cPGQB5g,Autoproduction,https://youtu.be/5BdtI3Q8ZAA,https://youtu.be/9eGELnnjRUQ,https://www.facebook.com/finisomnivm/,finisomnium.band@gmail.com,Paris – Londres,,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/41052028_375558139649127_3169139557492850688_n.jpg?_nc_cat=104&_nc_ht=scontent-cdt1-1.xx&oh=a086ae43f10d4850754e6cc251d12045&oe=5CF2C10F,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/41052028_375558139649127_3169139557492850688_n.jpg?_nc_cat=104&_nc_ht=scontent-cdt1-1.xx&oh=a086ae43f10d4850754e6cc251d12045&oe=5CF2C10F
Melodic Death Metal,Voraphilya,Another Earth,2018,https://twitter.com/hashtag/voraphilya,https://voraphilya.bandcamp.com,https://www.youtube.com/channel/UCqX-QWHKwUYKIeWL-f_CERA,,https://youtu.be/-VjNVMu7mGY,https://youtu.be/XsBN6aj9rj4,https://www.facebook.com/VoraphilyaMetalBand/,voraphilyaofficial@gmail.com,Nancy,,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/40441535_235647507130350_5547516403898122240_o.jpg?_nc_cat=111&_nc_ht=scontent-cdt1-1.xx&oh=e0c333c60676c426142b5a1da5a00a3b&oe=5CF2E8AA,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/40441535_235647507130350_5547516403898122240_o.jpg?_nc_cat=111&_nc_ht=scontent-cdt1-1.xx&oh=e0c333c60676c426142b5a1da5a00a3b&oe=5CF2E8AA
Black Metal,Karne,Symposium of Torments,2018,https://karnebm.bandcamp.com,www.epictural.fr,https://www.youtube.com/watch?v=1pEpPZsC7KM&t=2s,Epictural Production,https://youtu.be/1pEpPZsC7KM,https://youtu.be/YI1It1xEm7k,https://www.facebook.com/karnebm/,karne@outlook.fr,France,,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/43773433_1890935274294776_660327968807059456_n.jpg?_nc_cat=100&_nc_ht=scontent-cdt1-1.xx&oh=476eb54cd8ddf3ae62158198be264b58&oe=5CEBA420,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/43773433_1890935274294776_660327968807059456_n.jpg?_nc_cat=100&_nc_ht=scontent-cdt1-1.xx&oh=476eb54cd8ddf3ae62158198be264b58&oe=5CEBA420
Death Metal,ACOD,The Divine Triumph,2018,https://www.deezer.com/fr/album/65092972,https://open.spotify.com/album/3Sb1iylWQIuw9iaQmGqcE6,https://www.youtube.com/channel/UCbBfE_MASHGLUkC36h533AA,Jive Epic / Sony Music Entertainment,https://youtu.be/f0x11bh21Z0,https://youtu.be/gQu8LQYYKmY,https://www.facebook.com/acodband/,acod@hotmail.fr,Marseille,,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/29496533_10156487761503598_4065769570294562816_n.jpg?_nc_cat=110&_nc_ht=scontent-cdt1-1.xx&oh=49ac8f5c11d23b79f638a0e884cccf72&oe=5CF30F62,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/29496533_10156487761503598_4065769570294562816_n.jpg?_nc_cat=110&_nc_ht=scontent-cdt1-1.xx&oh=49ac8f5c11d23b79f638a0e884cccf72&oe=5CF30F62
Progressive Black/Death Metal,Dysylumn,Occultation Full HD,2018,https://twitter.com/hashtag/dysylumn,,https://www.youtube.com/channel/UCl4U0rquz3OjZ1fViHgqCNQ,Egregor Records,https://youtu.be/TJwm98jbNM8,https://youtu.be/f6umPH0a1_Y,https://www.facebook.com/Dysylumn/,,Montpellier,,https://scontent-cdt1-1.xx.fbcdn.net/v/t31.0-8/12976883_970536313043049_6984876623639998150_o.jpg?_nc_cat=103&_nc_ht=scontent-cdt1-1.xx&oh=f721b899d467a40f050e2ef1f19e8aa6&oe=5CB63FCA,https://scontent-cdt1-1.xx.fbcdn.net/v/t31.0-8/12976883_970536313043049_6984876623639998150_o.jpg?_nc_cat=103&_nc_ht=scontent-cdt1-1.xx&oh=f721b899d467a40f050e2ef1f19e8aa6&oe=5CB63FCA
Death Metal,Tempt Fate,Human Trap,2018,https://www.deezer.com/fr/album/74189222,https://temptfate31.bandcamp.com,https://www.youtube.com/channel/UCBRwqxQ88108y2raf7l_pGQ,,https://youtu.be/e8wK37_NT4s,https://youtu.be/Cw1-yGzUECM,https://www.facebook.com/temptfate31/,contact.temptfate@gmail.com,Toulouse / Albi / Rodez,,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/40610464_2116760128563428_6926869245775052800_n.png?_nc_cat=101&_nc_ht=scontent-cdt1-1.xx&oh=fed242a84c8d47d91ed5292caaeee1b1&oe=5CE26392,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/40610464_2116760128563428_6926869245775052800_n.png?_nc_cat=101&_nc_ht=scontent-cdt1-1.xx&oh=fed242a84c8d47d91ed5292caaeee1b1&oe=5CE26392
Brutal Death,Solar Eruption,Solar Eruption,2018,,,https://www.youtube.com/channel/UC3kDGDtDdG2nNiQlOiD9cZw,Unsigned,https://youtu.be/qb36PJ0xpq8,https://youtu.be/xdhw6FyvveI,https://www.facebook.com/solareruptionofficial/,contact@solareruptionofficial.com,Lille,,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/44356095_575788866210535_265832491070259200_n.jpg?_nc_cat=104&_nc_ht=scontent-cdt1-1.xx&oh=04859fca593fd0027f4917fede25ae6b&oe=5CFE3C2F,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/44356095_575788866210535_265832491070259200_n.jpg?_nc_cat=104&_nc_ht=scontent-cdt1-1.xx&oh=04859fca593fd0027f4917fede25ae6b&oe=5CFE3C2F
Progressive Death Metal,Fractal Universe,,2018,https://twitter.com/FractalUni,,https://www.youtube.com/user/FractalUniverseMetal,Metal Blade Records,https://youtu.be/W7s1-XRdeIs,https://youtu.be/VIzb4I7SboA,https://www.facebook.com/fractaluniverseband/,fractaluniverseband@gmail.com,Nancy,,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/16426096_767362540107292_2386080258066725236_n.png?_nc_cat=111&_nc_ht=scontent-cdt1-1.xx&oh=7ed9708e43998d5f9c41e28c3456b3b8&oe=5CFAA0B4,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/16426096_767362540107292_2386080258066725236_n.png?_nc_cat=111&_nc_ht=scontent-cdt1-1.xx&oh=7ed9708e43998d5f9c41e28c3456b3b8&oe=5CFAA0B4
Death Metal,Prophetic Scourge,Calvary,2018,https://www.deezer.com/en/album/73127562,https://propheticscourge.bandcamp.com/releases,https://www.youtube.com/channel/UCJSUkKUMJIz1MnhgoS8mxGA,Klonosphere / Season of Mist.,https://youtu.be/Thh5mvFQGRo,https://youtu.be/UiXsMEKRu3E,https://www.facebook.com/propheticscourge/,propheticscourge@gmail.com,Languedoc-Roussillon-Midi-Pyrénées,,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/41669236_2267907496571069_2310882805443198976_n.jpg?_nc_cat=102&_nc_ht=scontent-cdt1-1.xx&oh=d054a083e177691a2d5b58249e15872b&oe=5CF56DA9,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/41669236_2267907496571069_2310882805443198976_n.jpg?_nc_cat=102&_nc_ht=scontent-cdt1-1.xx&oh=d054a083e177691a2d5b58249e15872b&oe=5CF56DA9
Melodic Groove Metal /  Death Metal,Mind Imperium,Way To Carcosa,2018,http://www.mindimperium.com,https://mindimperium.bandcamp.com,https://www.youtube.com/channel/UCN6yhR32MjURtxLcmaZhAiA,Dark Faery Records,https://youtu.be/RcOg_rjwgmE,https://youtu.be/jPKnbgxj0yQ,https://www.facebook.com/MindImperiumMetal/,contact@mindimperium.com,Lyon,06 64 45 05 10,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/21462605_1499785896767096_6496221271221768864_n.jpg?_nc_cat=108&_nc_ht=scontent-cdt1-1.xx&oh=290612dc4a8f11d1be8163b37a9aa60b&oe=5CB8913F,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/21462605_1499785896767096_6496221271221768864_n.jpg?_nc_cat=108&_nc_ht=scontent-cdt1-1.xx&oh=290612dc4a8f11d1be8163b37a9aa60b&oe=5CB8913F
Modern Death Metal,CHABTAN,NINE LEVELS,2018,https://open.spotify.com/album/3gp0GCH0KEHxexWlVe7Vds,https://darktunes.bandcamp.com/album/eleven,https://www.youtube.com/channel/UCzRzt1Vj_VWjpyg2X-vO49g,darkTunes Music Group,https://youtu.be/s13aQJXljaw,https://youtu.be/Lu16uqxAzhE,https://www.facebook.com/officialchabtan/,chabtan@hotmail.fr,Paris / France,,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/28278954_1310930362340676_398004117835969588_n.jpg?_nc_cat=110&_nc_ht=scontent-cdt1-1.xx&oh=f2d9a2ed534595959182fee43cf26ec1&oe=5CB3F6C5,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/28278954_1310930362340676_398004117835969588_n.jpg?_nc_cat=110&_nc_ht=scontent-cdt1-1.xx&oh=f2d9a2ed534595959182fee43cf26ec1&oe=5CB3F6C5
PROGRESSIVE DEATH METAL,Sadraen,Sadraen,2018,https://twitter.com/sadraen,https://www.instagram.com/sadraen,https://www.youtube.com/watch?v=uZUAtga_yOA,M & O Music (Label),https://youtu.be/uZUAtga_yOA,Orphan Lord,https://www.facebook.com/sadraenofficial/,contact@sadraen.com,Nord de la France,07 50 49 16 16,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/49649125_1071905339676282_6275508704825573376_n.jpg?_nc_cat=100&_nc_ht=scontent-cdt1-1.xx&oh=c5fe21f82762801a1c1223388dd138e4&oe=5CF21238,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/49649125_1071905339676282_6275508704825573376_n.jpg?_nc_cat=100&_nc_ht=scontent-cdt1-1.xx&oh=c5fe21f82762801a1c1223388dd138e4&oe=5CF21238
death metal old school,Freitot,FREITOT,2018,https://shop.season-of-mist.com/freitot-freitot-cd-digipak?___store=default_fr,https://www.deezer.com/fr/album/63075802,https://www.youtube.com/channel/UC103tiCal_uOftW_ob0aYpw,label Mystick,https://youtu.be/_vm1YDj1hhc,https://youtu.be/fEwuDS-pOLE,https://www.facebook.com/freitot/,,Paris - Alès - Amiens,,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/14440817_349433945393243_6901441729472946613_n.jpg?_nc_cat=103&_nc_ht=scontent-cdt1-1.xx&oh=6e95efe92a69015187e3ffd050ace069&oe=5CF40659,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/14440817_349433945393243_6901441729472946613_n.jpg?_nc_cat=103&_nc_ht=scontent-cdt1-1.xx&oh=6e95efe92a69015187e3ffd050ace069&oe=5CF40659
Doom / Death / Black Metal,Utopian Despair,A Gate Toward Freedom,2018,https://www.jamendo.com/artist/426330/utopian-despair,https://utopiandespair1.bandcamp.com/releases,https://www.youtube.com/channel/UCjXwQPl6719PMynn3Vm-WfA,,https://youtu.be/AoZyR2RQ6n8,https://youtu.be/lSCHzM0KmF0,https://www.facebook.com/utopiandespair/,aleph@hotmail.fr,Rouen,,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/37948101_1743777559003164_183459820106416128_n.jpg?_nc_cat=101&_nc_ht=scontent-cdt1-1.xx&oh=7ba28155f230ebf8cbb93b5cd2ed076b&oe=5D013E8C,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/37948101_1743777559003164_183459820106416128_n.jpg?_nc_cat=101&_nc_ht=scontent-cdt1-1.xx&oh=7ba28155f230ebf8cbb93b5cd2ed076b&oe=5D013E8C
